감지일자,SKEL_ID,SKEL_지점명,거리(km),경쟁사_ID,경쟁사_지점명,운영사,용량,경쟁사_주소,총용량
2025-12-19,ST600041,군인공제회관,0.633,KP000947,도곡렉슬 아파트,한국전력공사,,서울특별시 강남구 도곡동 선릉로 221,100.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.567,KP000948,래미안대치팰리스,한국전력공사,,서울특별시 강남구 대치동 삼성로51길 37,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.567,KP000948,래미안대치팰리스,한국전력공사,,서울특별시 강남구 대치동 삼성로51길 37,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.567,KP000948,래미안대치팰리스,한국전력공사,,서울특별시 강남구 대치동 삼성로51길 37,50.0
2025-12-19,ST600041,군인공제회관,0.64,KP000948,래미안대치팰리스,한국전력공사,,서울특별시 강남구 대치동 삼성로51길 37,50.0
2025-12-19,ST600041,군인공제회관,0.64,KP000948,래미안대치팰리스,한국전력공사,,서울특별시 강남구 대치동 삼성로51길 37,50.0
2025-12-19,ST116805,그랜드코리아레저,0.739,KP000951,아이파크삼성동,한국전력공사,,서울특별시 강남구 삼성동 영동대로 640,50.0
2025-12-19,ST116805,그랜드코리아레저,0.739,KP000951,아이파크삼성동,한국전력공사,,서울특별시 강남구 삼성동 영동대로 640,50.0
2025-12-19,ST116811,한국도심공항,0.975,KP000951,아이파크삼성동,한국전력공사,,서울특별시 강남구 삼성동 영동대로 640,50.0
2025-12-19,ST116811,한국도심공항,0.975,KP000951,아이파크삼성동,한국전력공사,,서울특별시 강남구 삼성동 영동대로 640,50.0
2025-12-19,ST116811,한국도심공항,0.975,KP000951,아이파크삼성동,한국전력공사,,서울특별시 강남구 삼성동 영동대로 640,50.0
2025-12-19,ST116811,한국도심공항,0.975,KP000951,아이파크삼성동,한국전력공사,,서울특별시 강남구 삼성동 영동대로 640,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.078,KP000954,타워팰리스 2차,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 57,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.078,KP000954,타워팰리스 2차,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 57,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.078,KP000954,타워팰리스 2차,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 57,50.0
2025-12-19,ST600041,군인공제회관,0.107,KP000954,타워팰리스 2차,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 57,50.0
2025-12-19,ST600041,군인공제회관,0.107,KP000954,타워팰리스 2차,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 57,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.228,KP000955,타워팰리스G동,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 26,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.228,KP000955,타워팰리스G동,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 26,50.0
2025-12-19,ST116814,타워팰리스1차아파트(입주민전용),0.228,KP000955,타워팰리스G동,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 26,50.0
2025-12-19,ST600041,군인공제회관,0.154,KP000955,타워팰리스G동,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 26,50.0
2025-12-19,ST600041,군인공제회관,0.154,KP000955,타워팰리스G동,한국전력공사,,서울특별시 강남구 도곡동 언주로30길 26,50.0
2025-12-19,ST112615,코레일 망우역,0.272,KP000980,상봉우정 아파트,한국전력공사,,서울특별시 중랑구 상봉동 상봉중앙로1다길 21,50.0
2025-12-19,ST112615,코레일 망우역,0.272,KP000980,상봉우정 아파트,한국전력공사,,서울특별시 중랑구 상봉동 상봉중앙로1다길 21,50.0
2025-12-19,ST112615,코레일 망우역,0.272,KP000980,상봉우정 아파트,한국전력공사,,서울특별시 중랑구 상봉동 상봉중앙로1다길 21,50.0
2025-12-19,ST112615,코레일 망우역,0.272,KP000980,상봉우정 아파트,한국전력공사,,서울특별시 중랑구 상봉동 상봉중앙로1다길 21,50.0
2025-12-19,ST112615,코레일 망우역,0.566,KP000981,신내LG쌍용 아파트,한국전력공사,,서울특별시 중랑구 상봉동 봉화산로 130,50.0
2025-12-19,ST112615,코레일 망우역,0.566,KP000981,신내LG쌍용 아파트,한국전력공사,,서울특별시 중랑구 상봉동 봉화산로 130,50.0
2025-12-19,ST112615,코레일 망우역,0.566,KP000981,신내LG쌍용 아파트,한국전력공사,,서울특별시 중랑구 상봉동 봉화산로 130,50.0
2025-12-19,ST112615,코레일 망우역,0.566,KP000981,신내LG쌍용 아파트,한국전력공사,,서울특별시 중랑구 상봉동 봉화산로 130,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.729,KP000985,동아청솔,한국전력공사,,서울특별시 도봉구 창동 노해로69길 103,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.729,KP000985,동아청솔,한국전력공사,,서울특별시 도봉구 창동 노해로69길 103,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.729,KP000985,동아청솔,한국전력공사,,서울특별시 도봉구 창동 노해로69길 103,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.729,KP000985,동아청솔,한국전력공사,,서울특별시 도봉구 창동 노해로69길 103,50.0
2025-12-19,ST600321,초안산스포츠타운,0.364,KP000993,월계청백1단지 아파트,한국전력공사,,서울특별시 노원구 월계동 초안산로 89,50.0
2025-12-19,ST600321,초안산스포츠타운,0.364,KP000993,월계청백1단지 아파트,한국전력공사,,서울특별시 노원구 월계동 초안산로 89,50.0
2025-12-19,ST600321,초안산스포츠타운,0.731,KP000995,중계센트럴파크,한국전력공사,,서울특별시 노원구 상계동 덕릉로70가길 21,50.0
2025-12-19,ST600321,초안산스포츠타운,0.731,KP000995,중계센트럴파크,한국전력공사,,서울특별시 노원구 상계동 덕릉로70가길 21,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.853,KP000998,창동쌍용 아파트,한국전력공사,,서울특별시 도봉구 창동 마들로 551,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.853,KP000998,창동쌍용 아파트,한국전력공사,,서울특별시 도봉구 창동 마들로 551,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.853,KP000998,창동쌍용 아파트,한국전력공사,,서울특별시 도봉구 창동 마들로 551,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.853,KP000998,창동쌍용 아파트,한국전력공사,,서울특별시 도봉구 창동 마들로 551,50.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.684,KP000999,창동주공19단지,한국전력공사,,서울특별시 도봉구 창동 노해로 403,100.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.684,KP000999,창동주공19단지,한국전력공사,,서울특별시 도봉구 창동 노해로 403,100.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.684,KP000999,창동주공19단지,한국전력공사,,서울특별시 도봉구 창동 노해로 403,100.0
2025-12-19,ST113201,서울 한성상운(운수사 전용),0.684,KP000999,창동주공19단지,한국전력공사,,서울특별시 도봉구 창동 노해로 403,100.0
2025-12-19,ST600321,초안산스포츠타운,0.681,KP001000,학여울청구 아파트,한국전력공사,,서울특별시 노원구 하계동 동일로207길 186,50.0
2025-12-19,ST600321,초안산스포츠타운,0.681,KP001000,학여울청구 아파트,한국전력공사,,서울특별시 노원구 하계동 동일로207길 186,50.0
2025-12-19,ST600430,농협중앙회 중앙본부,0.819,KP001002,돈의문센트레빌 아파트,한국전력공사,,서울특별시 서대문구 냉천동 독립문로14길 33,50.0
2025-12-19,ST600430,농협중앙회 중앙본부,0.819,KP001002,돈의문센트레빌 아파트,한국전력공사,,서울특별시 서대문구 냉천동 독립문로14길 33,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.403,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.403,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.403,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.403,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.403,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.403,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST600324,공항철도 공덕역,0.923,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST600324,공항철도 공덕역,0.923,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST600324,공항철도 공덕역,0.923,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST600324,공항철도 공덕역,0.923,KP001003,e편한세상마포리버파크,한국전력공사,,서울특별시 마포구 용강동 토정로31길 24,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.176,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.176,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.176,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.176,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.176,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST114420,마포유수지공영주차장,0.176,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST600324,공항철도 공덕역,0.981,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST600324,공항철도 공덕역,0.981,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST600324,공항철도 공덕역,0.981,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST600324,공항철도 공덕역,0.981,KP001004,쌍용황금,한국전력공사,,서울특별시 마포구 마포동 마포대로 6,50.0
2025-12-19,ST600430,농협중앙회 중앙본부,0.907,KP001007,광화문스페이스본 아파트,한국전력공사,,서울특별시 종로구 사직동 사직로8길 4,50.0
2025-12-19,ST600430,농협중앙회 중앙본부,0.907,KP001007,광화문스페이스본 아파트,한국전력공사,,서울특별시 종로구 사직동 사직로8길 4,50.0
2025-12-19,ST111426,황학어린이공원공영주차장,0.839,KP001012,창신두산 아파트,한국전력공사,,서울특별시 종로구 창신동 지봉로5길 7,50.0
2025-12-19,ST111426,황학어린이공원공영주차장,0.839,KP001012,창신두산 아파트,한국전력공사,,서울특별시 종로구 창신동 지봉로5길 7,50.0
2025-12-19,ST111427,동대문디자인플라자,0.969,KP001012,창신두산 아파트,한국전력공사,,서울특별시 종로구 창신동 지봉로5길 7,50.0
2025-12-19,ST111427,동대문디자인플라자,0.969,KP001012,창신두산 아파트,한국전력공사,,서울특별시 종로구 창신동 지봉로5길 7,50.0
2025-12-19,ST111427,동대문디자인플라자,0.969,KP001012,창신두산 아파트,한국전력공사,,서울특별시 종로구 창신동 지봉로5길 7,50.0
2025-12-19,ST111427,동대문디자인플라자,0.969,KP001012,창신두산 아파트,한국전력공사,,서울특별시 종로구 창신동 지봉로5길 7,50.0
2025-12-19,ST601051,대한불교보문종,0.666,KP001013,창신쌍용2단지 아파트,한국전력공사,,서울특별시 종로구 창신동 낙산길 198,50.0
2025-12-19,ST601051,대한불교보문종,0.666,KP001013,창신쌍용2단지 아파트,한국전력공사,,서울특별시 종로구 창신동 낙산길 198,50.0
2025-12-19,ST112605,중랑구 스마트폴 충전소(묵동 아이파크 부근 노상),0.563,KP001018,석관두산 아파트,한국전력공사,,서울특별시 성북구 석관동 화랑로48길 16,100.0
2025-12-19,ST112605,중랑구 스마트폴 충전소(묵동 아이파크 부근 노상),0.563,KP001018,석관두산 아파트,한국전력공사,,서울특별시 성북구 석관동 화랑로48길 16,100.0
2025-12-19,ST112605,중랑구 스마트폴 충전소(묵동 아이파크 부근 노상),0.563,KP001018,석관두산 아파트,한국전력공사,,서울특별시 성북구 석관동 화랑로48길 16,100.0
2025-12-19,ST601291,시민택시,0.923,KP001065,올리브힐,한국전력공사,,대전광역시 중구 목동 목동로 70,50.0
2025-12-19,ST601291,시민택시,0.923,KP001065,올리브힐,한국전력공사,,대전광역시 중구 목동 목동로 70,50.0
2025-12-19,ST441310,현대자동차 천안북부지점,0.187,KP001068,두정1차대림e편한세상,한국전력공사,,충청남도 천안시 서북구 두정동 두정중2길 12,50.0
2025-12-19,ST442016,이마트 T 천안점,0.332,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST442016,이마트 T 천안점,0.332,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST442016,이마트 T 천안점,0.332,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST442016,이마트 T 천안점,0.332,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST600529,코레일 천안아산역,0.535,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST600529,코레일 천안아산역,0.535,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST600529,코레일 천안아산역,0.535,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST600529,코레일 천안아산역,0.535,KP001071,와이시티 아파트,한국전력공사,,충청남도 아산시 배방읍 광장로 210,50.0
2025-12-19,ST442018,코레일 탕정역,0.923,KP001072,용연마을휴먼시아2단지 아파트,한국전력공사,,충청남도 아산시 배방읍 용연로 37,50.0
2025-12-19,ST442018,코레일 탕정역,0.923,KP001072,용연마을휴먼시아2단지 아파트,한국전력공사,,충청남도 아산시 배방읍 용연로 37,50.0
2025-12-19,ST601272,대전관평동 세차테크노점,0.484,KP001079,대덕테크노밸리3단지 아파트,한국전력공사,,대전광역시 유성구 관평동 배울2로 24 ,50.0
2025-12-19,ST601272,대전관평동 세차테크노점,0.484,KP001079,대덕테크노밸리3단지 아파트,한국전력공사,,대전광역시 유성구 관평동 배울2로 24 ,50.0
2025-12-19,ST601272,대전관평동 세차테크노점,0.484,KP001079,대덕테크노밸리3단지 아파트,한국전력공사,,대전광역시 유성구 관평동 배울2로 24 ,50.0
2025-12-19,ST601272,대전관평동 세차테크노점,0.484,KP001079,대덕테크노밸리3단지 아파트,한국전력공사,,대전광역시 유성구 관평동 배울2로 24 ,50.0
2025-12-19,ST601116,대전광역시청,0.578,KP001082,산호한양 아파트,한국전력공사,,대전광역시 서구 탄방동 계룡로571번길 65 ,50.0
2025-12-19,ST601116,대전광역시청,0.578,KP001082,산호한양 아파트,한국전력공사,,대전광역시 서구 탄방동 계룡로571번길 65 ,50.0
2025-12-19,ST601116,대전광역시청,0.578,KP001082,산호한양 아파트,한국전력공사,,대전광역시 서구 탄방동 계룡로571번길 65 ,50.0
2025-12-19,ST601116,대전광역시청,0.578,KP001082,산호한양 아파트,한국전력공사,,대전광역시 서구 탄방동 계룡로571번길 65 ,50.0
2025-12-19,ST302008,유성구청공영주차장,0.335,KP001084,한빛 아파트,한국전력공사,,대전광역시 유성구 어은동 어은로 57 ,100.0
2025-12-19,ST302008,유성구청공영주차장,0.335,KP001084,한빛 아파트,한국전력공사,,대전광역시 유성구 어은동 어은로 57 ,100.0
2025-12-19,ST302008,유성구청공영주차장,0.335,KP001084,한빛 아파트,한국전력공사,,대전광역시 유성구 어은동 어은로 57 ,100.0
2025-12-19,ST302008,유성구청공영주차장,0.335,KP001084,한빛 아파트,한국전력공사,,대전광역시 유성구 어은동 어은로 57 ,100.0
2025-12-19,ST117117,공신통운(운수사전용),0.811,KP001265,성내삼성 아파트,한국전력공사,,서울특별시 강동구 성내동 풍성로 128 ,0.0
2025-12-19,ST117117,공신통운(운수사전용),0.811,KP001265,성내삼성 아파트,한국전력공사,,서울특별시 강동구 성내동 풍성로 128 ,0.0
2025-12-19,ST117117,공신통운(운수사전용),0.811,KP001265,성내삼성 아파트,한국전력공사,,서울특별시 강동구 성내동 풍성로 128 ,0.0
2025-12-19,ST117117,공신통운(운수사전용),0.811,KP001265,성내삼성 아파트,한국전력공사,,서울특별시 강동구 성내동 풍성로 128 ,0.0
2025-12-19,ST117109,풍납2공영,0.983,KP001268,풍납쌍용,한국전력공사,,서울특별시 송파구 풍납동 올림픽로47길 9 ,25.0
2025-12-19,ST117109,풍납2공영,0.983,KP001268,풍납쌍용,한국전력공사,,서울특별시 송파구 풍납동 올림픽로47길 9 ,25.0
2025-12-19,ST117117,공신통운(운수사전용),0.734,KP001268,풍납쌍용,한국전력공사,,서울특별시 송파구 풍납동 올림픽로47길 9 ,25.0
2025-12-19,ST117117,공신통운(운수사전용),0.734,KP001268,풍납쌍용,한국전력공사,,서울특별시 송파구 풍납동 올림픽로47길 9 ,25.0
2025-12-19,ST117117,공신통운(운수사전용),0.734,KP001268,풍납쌍용,한국전력공사,,서울특별시 송파구 풍납동 올림픽로47길 9 ,25.0
2025-12-19,ST117117,공신통운(운수사전용),0.734,KP001268,풍납쌍용,한국전력공사,,서울특별시 송파구 풍납동 올림픽로47길 9 ,25.0
2025-12-19,ST115006,서울창업허브 엠플러스,0.954,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST115006,서울창업허브 엠플러스,0.954,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST115017,복지마곡LPG충전소,0.972,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST115017,복지마곡LPG충전소,0.972,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST600068,동익드미라벨,0.491,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST600068,동익드미라벨,0.491,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST600068,동익드미라벨,0.491,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST600068,동익드미라벨,0.491,KP001269,마곡엠밸리6단지,한국전력공사,,서울특별시 강서구 마곡동 마곡서1로 100 ,50.0
2025-12-19,ST115608,신길7동행정복지센터,0.542,KP001271,대방성원 아파트,한국전력공사,,서울특별시 동작구 대방동 여의대방로44길 9,50.0
2025-12-19,ST115608,신길7동행정복지센터,0.542,KP001271,대방성원 아파트,한국전력공사,,서울특별시 동작구 대방동 여의대방로44길 9,50.0
2025-12-19,ST115617,대신시장 노상주차장,0.793,KP001271,대방성원 아파트,한국전력공사,,서울특별시 동작구 대방동 여의대방로44길 9,50.0
2025-12-19,ST116509,언구비공영주차장,0.75,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116509,언구비공영주차장,0.75,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116510,반포둥근마을공영주차장,0.524,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116510,반포둥근마을공영주차장,0.524,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116510,반포둥근마을공영주차장,0.524,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116510,반포둥근마을공영주차장,0.524,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116527,반포동방음언덕형공영주차장,0.545,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116527,반포동방음언덕형공영주차장,0.545,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116527,반포동방음언덕형공영주차장,0.545,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116527,반포동방음언덕형공영주차장,0.545,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST116533,반포복개천노상공영주차장 - 가로등형,0.213,KP001278,반포리체 아파트,한국전력공사,,서울특별시 서초구 반포동 고무래로 35 ,50.0
2025-12-19,ST601292,답십리 노상공영주차장 - 가로등형,0.704,KP001349,전농sk 아파트,한국전력공사,,서울특별시 동대문구 전농동 사가정로 148 ,100.0
2025-12-19,ST600507,일신아파트 앞 노상 공영주차장 - 가로등형,0.427,KP001350,휘경주공1단지,한국전력공사,,서울특별시 동대문구 휘경동 한천로 248 ,0.0
2025-12-19,ST600507,일신아파트 앞 노상 공영주차장 - 가로등형,0.427,KP001350,휘경주공1단지,한국전력공사,,서울특별시 동대문구 휘경동 한천로 248 ,0.0
2025-12-19,ST600321,초안산스포츠타운,0.93,KP001359,중계경남롯데상아 아파트,한국전력공사,,서울특별시 노원구 중계동 섬밭로 265,50.0
2025-12-19,ST600321,초안산스포츠타운,0.93,KP001359,중계경남롯데상아 아파트,한국전력공사,,서울특별시 노원구 중계동 섬밭로 265,50.0
2025-12-19,ST111704,용산구 스마트폴 충전소,0.728,KP001372,한강대우,한국전력공사,,서울특별시 용산구 이촌동 이촌로 181 ,0.0
2025-12-19,ST111704,용산구 스마트폴 충전소,0.728,KP001372,한강대우,한국전력공사,,서울특별시 용산구 이촌동 이촌로 181 ,0.0
2025-12-19,ST111704,용산구 스마트폴 충전소,0.728,KP001372,한강대우,한국전력공사,,서울특별시 용산구 이촌동 이촌로 181 ,0.0
2025-12-19,ST601051,대한불교보문종,0.324,KP001374,삼선푸르지오 아파트,한국전력공사,,서울특별시 성북구 삼선동2가 보문로29다길 31 ,50.0
2025-12-19,ST601051,대한불교보문종,0.324,KP001374,삼선푸르지오 아파트,한국전력공사,,서울특별시 성북구 삼선동2가 보문로29다길 31 ,50.0
2025-12-19,ST301106,현대차 대전지점,0.697,KP001499,신동아파밀리에 아파트,한국전력공사,,대전광역시 동구 홍도동 동산초교로 46 ,50.0
2025-12-19,ST301106,현대차 대전지점,0.697,KP001499,신동아파밀리에 아파트,한국전력공사,,대전광역시 동구 홍도동 동산초교로 46 ,50.0
2025-12-19,ST441318,상호운수,0.447,KP001503,용곡1차세광엔리치타워 아파트,한국전력공사,,충청남도 천안시 동남구 용곡동 풍세로 801-23,50.0
2025-12-19,ST441318,상호운수,0.447,KP001503,용곡1차세광엔리치타워 아파트,한국전력공사,,충청남도 천안시 동남구 용곡동 풍세로 801-23,50.0
2025-12-19,ST441319,현대자동차 천안중부지점,0.682,KP001506,아산장재마을휴먼시아,한국전력공사,,충청남도 아산시 배방읍 장재로 27 ,0.0
2025-12-19,ST441319,현대자동차 천안중부지점,0.682,KP001506,아산장재마을휴먼시아,한국전력공사,,충청남도 아산시 배방읍 장재로 27 ,0.0
2025-12-19,ST601247,문화유산한옥알뜰충전소,0.481,KP001506,아산장재마을휴먼시아,한국전력공사,,충청남도 아산시 배방읍 장재로 27 ,0.0
2025-12-19,ST601247,문화유산한옥알뜰충전소,0.481,KP001506,아산장재마을휴먼시아,한국전력공사,,충청남도 아산시 배방읍 장재로 27 ,0.0
2025-12-19,ST301707,대경렌트카(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST301707,대경렌트카(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST301708,대경상운합자회사(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST301708,대경상운합자회사(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST301709,대경택시합자회사(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST301709,대경택시합자회사(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST301712,창운교통합자회사(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST301712,창운교통합자회사(운수사 전용),0.499,KP001530,도안베르디움 아파트,한국전력공사,,대전광역시 서구 도안동 원도안로 100 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST302003,대전 신세계 백화점,0.564,KP001534,상아 아파트,한국전력공사,,대전광역시 서구 만년동 대덕대로 415 ,50.0
2025-12-19,ST301713,타슈카협동조합(운수사 전용),0.779,KP001539,큰마을 아파트,한국전력공사,,대전광역시 서구 갈마동 대덕대로 150 ,100.0
2025-12-19,ST301713,타슈카협동조합(운수사 전용),0.779,KP001539,큰마을 아파트,한국전력공사,,대전광역시 서구 갈마동 대덕대로 150 ,100.0
2025-12-19,ST601116,대전광역시청,0.909,KP001539,큰마을 아파트,한국전력공사,,대전광역시 서구 갈마동 대덕대로 150 ,100.0
